.DS_Store
1 睦月 - snohitatusbk
====Attack
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Night Attack
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Night Battle
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Minor Damage 1
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Minor Damage 2
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Moderately Damaged
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Sunk
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====MVP
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Wedding
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Library Intro
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Equipment 3
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Supply
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Secretary Married
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Secretary Idle
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 0000
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 0100
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 0200
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 0300
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 0400
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 0500
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 0600
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 0700
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 0800
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 0900
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 1000
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 1100
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 1200
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 1300
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 1400
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 1500
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 1600
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 1700
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 1800
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 1900
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 2000
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 2100
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 2200
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====Hourly 2300
File exists and not checking fileDiffs! shipName: 伊8改 shipId: 400 sortno: 1500
====UNKNOWN
++++++++http://125.6.187.253/kcs/sound/kcfggcskrfkpnr/54.mp3
['http://125.6.187.253/kcs/sound/kc', 'fggcskrfkpnr', '/', '54', '.mp3']
{'date': 'Wed, 23 Dec 2015 16:07:25 GMT', 'content-length': '229', 'content-type': 'text/html; charset=iso-8859-1', 'connection': 'close', 'server': 'Apache'}
<Response [404]>
Invalid content-type, likely a file that doesn't exist!
#############################################################
aaaaa
qihrkkfwekpo 祥鳳
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Intro
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Secretary 1
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Secretary 2
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Secretary 3
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Ship Construction
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Repair Complete
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Return From Sortie
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Player Score
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Equipment 1
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Equipment 2
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Repair Light Damage
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Repair Medium Damage
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Joining A Fleet
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Start Sortie
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Battle Start
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Attack
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Night Attack
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Night Battle
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Minor Damage 1
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Minor Damage 2
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Moderately Damaged
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Sunk
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====MVP
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Wedding
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Library Intro
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Equipment 3
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Supply
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Secretary Married
File exists and not checking fileDiffs! shipName: 祥鳳 shipId: 74 sortno: 94
====Secretary Idle
++++++++http://125.6.187.253/kcs/sound/kcqihrkkfwekpo/29.mp3
['http://125.6.187.253/kcs/sound/kc', 'qihrkkfwekpo', '/', '29', '.mp3']
{'date': 'Wed, 23 Dec 2015 16:07:26 GMT', 'content-length': '229', 'content-type': 'text/html; charset=iso-8859-1', 'connection': 'close', 'server': 'Apache'}
<Response [404]>
Invalid content-type, likely a file that doesn't exist!
#############################################################
aaaaa
pwokyefpmqwi 隼鷹改
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Intro
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Secretary 1
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Secretary 2
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Secretary 3
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Ship Construction
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Repair Complete
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Return From Sortie
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Player Score
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Equipment 1
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Equipment 2
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Repair Light Damage
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Repair Medium Damage
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Joining A Fleet
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Start Sortie
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Battle Start
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Attack
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Night Attack
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Night Battle
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Minor Damage 1
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Minor Damage 2
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Moderately Damaged
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Sunk
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====MVP
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Wedding
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Library Intro
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Equipment 3
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Supply
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Secretary Married
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Secretary Idle
File exists and not checking fileDiffs! shipName: 隼鷹改 shipId: 284 sortno: 1384
====Hourly 0000
++++++++http://125.6.187.253/kcs/sound/kcpwokyefpmqwi/30.mp3
['http://125.6.187.253/kcs/sound/kc', 'pwokyefpmqwi', '/', '30', '.mp3']
{'date': 'Wed, 23 Dec 2015 16:07:26 GMT', 'content-length': '229', 'content-type': 'text/html; charset=iso-8859-1', 'connection': 'close', 'server': 'Apache'}
<Response [404]>
Invalid content-type, likely a file that doesn't exist!
#############################################################
aaaaa
ofneitwqroxe 五月雨改
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Intro
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Secretary 1
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Secretary 2
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Secretary 3
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Ship Construction
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Repair Complete
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Return From Sortie
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Player Score
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Equipment 1
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Equipment 2
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Repair Light Damage
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Repair Medium Damage
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Joining A Fleet
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Start Sortie
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Battle Start
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Attack
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Night Attack
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Night Battle
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Minor Damage 1
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Minor Damage 2
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Moderately Damaged
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Sunk
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====MVP
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Wedding
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Library Intro
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Equipment 3
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Supply
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Secretary Married
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Secretary Idle
File exists and not checking fileDiffs! shipName: 五月雨改 shipId: 246 sortno: 1346
====Hourly 0000
++++++++http://125.6.187.253/kcs/sound/kcofneitwqroxe/30.mp3
['http://125.6.187.253/kcs/sound/kc', 'ofneitwqroxe', '/', '30', '.mp3']
{'date': 'Wed, 23 Dec 2015 16:07:27 GMT', 'content-length': '229', 'content-type': 'text/html; charset=iso-8859-1', 'connection': 'close', 'server': 'Apache'}
<Response [404]>
Invalid content-type, likely a file that doesn't exist!
#############################################################
aaaaa
nsgytjsjbfdp 鳥海改
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Intro
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Secretary 1
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Secretary 2
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Secretary 3
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Ship Construction
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Repair Complete
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Return From Sortie
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Player Score
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Equipment 1
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Equipment 2
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Repair Light Damage
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Repair Medium Damage
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Joining A Fleet
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Start Sortie
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Battle Start
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Attack
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Night Attack
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Night Battle
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Minor Damage 1
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Minor Damage 2
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Moderately Damaged
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Sunk
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====MVP
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Wedding
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Library Intro
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Equipment 3
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Supply
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Secretary Married
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Secretary Idle
File exists and not checking fileDiffs! shipName: 鳥海改 shipId: 272 sortno: 1372
====Hourly 0000
++++++++http://125.6.187.253/kcs/sound/kcnsgytjsjbfdp/30.mp3
['http://125.6.187.253/kcs/sound/kc', 'nsgytjsjbfdp', '/', '30', '.mp3']
{'date': 'Wed, 23 Dec 2015 16:07:27 GMT', 'content-length': '229', 'content-type': 'text/html; charset=iso-8859-1', 'connection': 'close', 'server': 'Apache'}
<Response [404]>
Invalid content-type, likely a file that doesn't exist!
#############################################################
aaaaa
wvnchfzhekfo 村雨改
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Intro
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Secretary 1
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Secretary 2
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Secretary 3
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Ship Construction
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Repair Complete
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Return From Sortie
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Player Score
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Equipment 1
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Equipment 2
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Repair Light Damage
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Repair Medium Damage
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Joining A Fleet
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Start Sortie
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Battle Start
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Attack
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Night Attack
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Night Battle
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Minor Damage 1
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Minor Damage 2
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Moderately Damaged
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Sunk
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====MVP
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Wedding
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Library Intro
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Equipment 3
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Supply
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Secretary Married
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Secretary Idle
File exists and not checking fileDiffs! shipName: 村雨改 shipId: 244 sortno: 1344
====Hourly 0000
++++++++http://125.6.187.253/kcs/sound/kcwvnchfzhekfo/30.mp3
['http://125.6.187.253/kcs/sound/kc', 'wvnchfzhekfo', '/', '30', '.mp3']
{'date': 'Wed, 23 Dec 2015 16:07:27 GMT', 'content-length': '229', 'content-type': 'text/html; charset=iso-8859-1', 'connection': 'close', 'server': 'Apache'}
<Response [404]>
Invalid content-type, likely a file that doesn't exist!
#############################################################
aaaaa
vsnkqdgtcjbs 大鳳改
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Intro
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Secretary 1
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Secretary 2
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Secretary 3
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Ship Construction
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Repair Complete
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Return From Sortie
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Player Score
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Equipment 1
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Equipment 2
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Repair Light Damage
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Repair Medium Damage
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Joining A Fleet
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Start Sortie
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Battle Start
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Attack
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Night Attack
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Night Battle
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Minor Damage 1
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Minor Damage 2
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Moderately Damaged
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Sunk
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====MVP
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Wedding
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Library Intro
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Equipment 3
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Supply
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Secretary Married
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Secretary Idle
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 0000
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 0100
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 0200
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 0300
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 0400
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 0500
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 0600
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 0700
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 0800
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 0900
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 1000
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 1100
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 1200
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 1300
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 1400
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 1500
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 1600
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 1700
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 1800
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 1900
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 2000
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 2100
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 2200
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====Hourly 2300
File exists and not checking fileDiffs! shipName: 大鳳改 shipId: 156 sortno: 156
====UNKNOWN
++++++++http://125.6.187.253/kcs/sound/kcvsnkqdgtcjbs/54.mp3
['http://125.6.187.253/kcs/sound/kc', 'vsnkqdgtcjbs', '/', '54', '.mp3']
{'date': 'Wed, 23 Dec 2015 16:07:28 GMT', 'content-length': '229', 'content-type': 'text/html; charset=iso-8859-1', 'connection': 'close', 'server': 'Apache'}
<Response [404]>
Invalid content-type, likely a file that doesn't exist!
#############################################################
aaaaa
skgpomqtcedb 伊勢
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Intro
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Secretary 1
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Secretary 2
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Secretary 3
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Ship Construction
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Repair Complete
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Return From Sortie
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Player Score
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Equipment 1
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Equipment 2
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Repair Light Damage
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Repair Medium Damage
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Joining A Fleet
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Start Sortie
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Battle Start
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Attack
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Night Attack
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Night Battle
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Minor Damage 1
File exists and not checking fileDiffs! shipName: 伊勢 shipId: 77 sortno: 3
====Minor Damage 2
